trade_id,label,direction,entry_time,entry_price,entry_signal_price,exit_time,exit_price,exit_reason,stop_loss,take_profit,position_size,entry_fee,exit_fee,total_fees,gross_pnl,net_pnl,pnl_r,mfe_dollar,mae_dollar,equity_before,equity_after,signal_reason
291,train,long,2025-04-01 15:45:00+00:00,85373.8956,85331.24,2025-04-01 16:15:00+00:00,84774.238,stop_loss,84816.6463,86617.7242,0.06539775,5.5833,5.544,11.1273,-39.2163,-44.7603,-1.2282,8.2175,-36.5505,5580.4711,5530.1275,LONG resume above prev_high=85227.3 | pullbacks=1 ATR%=0.50%
292,train,long,2025-04-02 10:15:00+00:00,85165.9417,85123.38,2025-04-02 11:00:00+00:00,84766.4716,stop_loss,84808.876,85909.64,0.06496602,5.5329,5.5069,11.0398,-25.952,-31.4589,-1.3562,8.6735,-27.2702,5530.1275,5493.1357,LONG resume above prev_high=85103.8 | pullbacks=2 ATR%=0.31%
293,train,long,2025-04-02 15:15:00+00:00,86243.1,86200.01,2025-04-02 20:00:00+00:00,87389.8365,take_profit,85706.5927,87433.5533,0.06372546,5.4959,5.569,11.0648,73.0763,67.5074,1.9745,128.5445,-11.4222,5493.1357,5555.1472,LONG resume above prev_high=86000.0 | pullbacks=2 ATR%=0.48%
294,train,short,2025-04-04 14:30:00+00:00,82627.9454,82669.28,2025-04-04 15:00:00+00:00,83397.7552,stop_loss,83356.0772,80952.2871,0.06719724,5.5524,5.6041,11.1565,-51.7291,-57.3332,-1.1718,52.3396,-66.5773,5555.1472,5492.2616,SHORT resume below prev_low=82709.5 | pullbacks=1 ATR%=0.69%
295,train,short,2025-04-06 22:00:00+00:00,78911.1347,78950.61,2025-04-06 23:00:00+00:00,77506.1385,take_profit,79543.8921,77467.4048,0.06956579,5.4895,5.3918,10.8813,97.7397,92.3479,2.0979,111.8016,-15.2561,5492.2616,5579.12,SHORT resume below prev_low=79033.7 | pullbacks=1 ATR%=0.63%
296,train,short,2025-04-07 04:45:00+00:00,76768.6665,76807.07,2025-04-07 06:45:00+00:00,74992.4668,take_profit,77547.9023,74954.9893,0.0726381,5.5763,5.4473,11.0236,129.0198,123.5725,2.1832,160.7965,-53.1227,5579.12,5697.1161,SHORT resume below prev_low=77000.0 | pullbacks=2 ATR%=0.80%
297,train,short,2025-04-08 06:15:00+00:00,79448.166,79487.91,2025-04-08 11:45:00+00:00,79983.8532,stop_loss,79943.8813,78347.9817,0.07167274,5.6943,5.7327,11.4269,-38.3942,-44.1268,-1.242,45.0475,-45.1168,5697.1161,5647.295,SHORT resume below prev_low=79666.0 | pullbacks=2 ATR%=0.48%
298,train,short,2025-04-08 14:30:00+00:00,79403.3385,79444.01,2025-04-08 16:15:00+00:00,78192.8021,take_profit,79960.1239,78153.7252,0.07108522,5.6444,5.5584,11.2028,86.0512,80.4929,2.0337,112.1183,-13.411,5647.295,5722.1435,SHORT resume below prev_low=79737.4 | pullbacks=2 ATR%=0.54%
299,train,short,2025-04-09 02:30:00+00:00,75817.2624,75855.19,2025-04-09 04:30:00+00:00,76580.0193,stop_loss,76541.7484,74138.7939,0.0754351,5.7193,5.7768,11.4961,-57.5386,-63.3155,-1.1585,61.6503,-62.1885,5722.1435,5653.1088,SHORT resume below prev_low=76070.5 | pullbacks=3 ATR%=0.75%
300,train,short,2025-04-09 11:45:00+00:00,75914.7436,75952.72,2025-04-09 11:45:00+00:00,76580.7617,stop_loss,76542.4905,74478.2938,0.07442931,5.6503,5.6999,11.3501,-49.5713,-55.2711,-1.183,7.6062,-47.2311,5653.1088,5592.1874,SHORT resume below prev_low=76296.1 | pullbacks=1 ATR%=0.65%
301,train,short,2025-04-09 15:00:00+00:00,76831.575,76870.0,2025-04-09 15:15:00+00:00,77620.2622,stop_loss,77581.4715,75091.3212,0.07274863,5.5894,5.6468,11.2362,-57.3759,-63.0227,-1.1552,0.0,-59.6084,5592.1874,5523.5753,SHORT resume below prev_low=77438.9 | pullbacks=1 ATR%=0.77%
302,train,long,2025-04-10 13:30:00+00:00,81784.2617,81743.82,2025-04-10 13:30:00+00:00,81294.1562,stop_loss,81334.8236,82766.3109,0.06757178,5.5263,5.4932,11.0195,-33.1173,-38.6105,-1.2714,4.4198,-68.8841,5523.5753,5479.4385,LONG resume above prev_high=81737.1 | pullbacks=3 ATR%=0.42%
303,train,long,2025-04-10 16:45:00+00:00,79265.623,79226.0,2025-04-11 03:45:00+00:00,80789.471,take_profit,78584.4456,80829.8859,0.06916212,5.4822,5.5876,11.0698,105.3926,99.805,2.1185,113.4955,-44.9293,5479.4385,5573.7613,LONG resume above prev_high=78974.6 | pullbacks=1 ATR%=0.67%
304,train,long,2025-04-11 08:15:00+00:00,81490.715,81449.99,2025-04-11 10:00:00+00:00,82479.2904,take_profit,81021.7657,82520.5507,0.0684317,5.5765,5.6442,11.2207,67.6499,62.0057,1.9322,70.5548,-20.1733,5573.7613,5630.1905,LONG resume above prev_high=81440.7 | pullbacks=1 ATR%=0.44%
305,train,long,2025-04-13 18:45:00+00:00,84929.2434,84886.81,2025-04-13 19:00:00+00:00,84496.0867,stop_loss,84538.3559,85757.9453,0.06632586,5.633,5.6043,11.2373,-28.7295,-34.3338,-1.3243,0.0,-39.2207,5630.1905,5590.2237,LONG resume above prev_high=84790.5 | pullbacks=2 ATR%=0.34%
306,train,long,2025-04-17 17:15:00+00:00,85022.48,84979.99,2025-04-17 19:15:00+00:00,84613.7792,stop_loss,84656.1072,85789.697,0.06578282,5.593,5.5661,11.1592,-26.8855,-32.4516,-1.3465,29.4398,-24.5436,5590.2237,5552.1791,LONG resume above prev_high=84979.1 | pullbacks=1 ATR%=0.32%
307,train,long,2025-04-21 01:45:00+00:00,87319.1077,87275.46,2025-04-21 11:15:00+00:00,86863.5812,stop_loss,86907.0347,88196.5232,0.06361673,5.555,5.526,11.0809,-28.9791,-34.5051,-1.3162,30.2912,-42.9297,5552.1791,5512.119,LONG resume above prev_high=87179.2 | pullbacks=1 ATR%=0.35%
308,train,long,2025-04-21 14:15:00+00:00,87716.8465,87673.01,2025-04-21 16:45:00+00:00,87246.199,stop_loss,87289.8439,88630.9252,0.06287133,5.5149,5.4853,11.0002,-29.5902,-35.0755,-1.3065,47.0997,-41.7885,5512.119,5471.5286,LONG resume above prev_high=87510.0 | pullbacks=1 ATR%=0.36%
309,train,long,2025-04-22 14:45:00+00:00,90727.7812,90682.44,2025-04-22 21:15:00+00:00,91750.4204,take_profit,90236.8886,91796.3186,0.06033725,5.4743,5.536,11.0102,61.7032,56.1673,1.8963,73.1932,-20.7525,5471.5286,5522.2216,LONG resume above prev_high=90530.0 | pullbacks=1 ATR%=0.41%
310,train,long,2025-04-23 16:30:00+00:00,93418.3959,93371.7,2025-04-24 03:45:00+00:00,92750.4049,stop_loss,92796.8033,94808.9419,0.05914235,5.525,5.4855,11.0105,-39.5066,-44.992,-1.2239,47.4046,-45.4447,5522.2216,5471.7046,LONG resume above prev_high=93371.1 | pullbacks=1 ATR%=0.51%
311,train,long,2025-04-25 14:15:00+00:00,95347.1497,95299.51,2025-04-25 14:15:00+00:00,94792.1178,stop_loss,94839.5375,96449.4411,0.05741587,5.4744,5.4426,10.917,-31.8676,-37.3102,-1.2802,0.0,-44.6133,5471.7046,5428.92,LONG resume above prev_high=94688.9 | pullbacks=1 ATR%=0.40%
312,train,long,2025-05-01 16:15:00+00:00,97135.8436,97087.3,2025-05-01 17:30:00+00:00,96636.2414,stop_loss,96684.5837,98094.0907,0.05591792,5.4316,5.4037,10.8353,-27.9367,-33.3404,-1.3213,12.9403,-34.7588,5428.92,5390.1479,LONG resume above prev_high=97068.0 | pullbacks=3 ATR%=0.35%
313,train,long,2025-05-02 16:15:00+00:00,97662.0066,97613.2,2025-05-02 17:00:00+00:00,97170.684,stop_loss,97219.2936,98597.9659,0.05521946,5.3928,5.3657,10.7586,-27.1306,-32.4963,-1.3293,6.6823,-33.6036,5390.1479,5352.2588,LONG resume above prev_high=97480.0 | pullbacks=3 ATR%=0.34%
314,train,long,2025-05-07 00:15:00+00:00,97059.4355,97010.93,2025-05-07 02:45:00+00:00,96590.1625,stop_loss,96638.4818,97942.0505,0.05517171,5.3549,5.329,10.684,-25.8906,-31.2196,-1.3442,37.1065,-32.8512,5352.2588,5315.6842,LONG resume above prev_high=96920.6 | pullbacks=1 ATR%=0.32%
315,train,long,2025-05-07 19:45:00+00:00,96517.3145,96469.07,2025-05-08 00:45:00+00:00,97556.6948,take_profit,96014.499,97605.4976,0.05510247,5.3183,5.3756,10.694,57.2724,51.8968,1.8731,69.6873,-24.2668,5315.6842,5362.2627,LONG resume above prev_high=96464.0 | pullbacks=2 ATR%=0.39%
316,train,long,2025-05-08 03:45:00+00:00,99158.3744,99108.82,2025-05-08 06:00:00+00:00,98686.9666,stop_loss,98736.3348,100040.0331,0.0541048,5.3649,5.3394,10.7044,-25.5054,-30.8449,-1.3508,14.1011,-23.5423,5362.2627,5326.0529,LONG resume above prev_high=98840.0 | pullbacks=1 ATR%=0.31%
317,train,long,2025-05-08 16:45:00+00:00,101212.571,101161.99,2025-05-08 20:45:00+00:00,102348.0556,take_profit,100667.0839,102399.2553,0.05264876,5.3287,5.3885,10.7172,59.7819,54.3934,1.894,86.2612,-22.8133,5326.0529,5375.1175,LONG resume above prev_high=101153.8 | pullbacks=2 ATR%=0.41%
318,train,long,2025-05-09 15:00:00+00:00,103207.578,103155.99,2025-05-09 16:00:00+00:00,102564.7587,stop_loss,102616.0667,104505.7983,0.05210669,5.3778,5.3443,10.7221,-33.4952,-38.8395,-1.2601,5.4932,-36.1401,5375.1175,5330.9002,LONG resume above prev_high=103030.7 | pullbacks=2 ATR%=0.44%
319,train,short,2025-05-12 19:45:00+00:00,101506.1915,101556.96,2025-05-12 20:15:00+00:00,102205.1235,stop_loss,102154.0465,100064.2438,0.05249173,5.3282,5.3649,10.6932,-36.6881,-42.0531,-1.2366,0.0,-40.7471,5330.9002,5283.5189,SHORT resume below prev_low=101627.1 | pullbacks=2 ATR%=0.49%
320,train,short,2025-05-13 03:30:00+00:00,101551.5088,101602.31,2025-05-13 04:15:00+00:00,102094.409,stop_loss,102043.3873,100499.6168,0.05200196,5.2809,5.3091,10.59,-28.2319,-33.541,-1.3113,6.3343,-43.2178,5283.5189,5244.697,SHORT resume below prev_low=101845.7 | pullbacks=2 ATR%=0.36%
321,train,long,2025-05-19 00:00:00+00:00,106507.4971,106454.26,2025-05-19 00:30:00+00:00,105851.174,stop_loss,105904.1261,107829.5947,0.04926714,5.2473,5.215,10.4623,-32.3352,-37.5501,-1.2632,29.6156,-55.0451,5244.697,5201.8996,LONG resume above prev_high=105880.0 | pullbacks=2 ATR%=0.43%
322,train,long,2025-05-20 01:45:00+00:00,106405.2761,106352.1,2025-05-20 03:15:00+00:00,105844.7536,stop_loss,105897.7024,107488.0939,0.04891205,5.2045,5.1771,10.3816,-27.4163,-32.5934,-1.3128,21.9123,-26.493,5201.8996,5164.1017,LONG resume above prev_high=106269.5 | pullbacks=1 ATR%=0.36%
323,train,long,2025-05-21 21:15:00+00:00,108384.165,108330.0,2025-05-21 23:15:00+00:00,110158.7142,take_profit,107576.4715,110213.8211,0.0476701,5.1667,5.2513,10.418,84.5929,79.3417,2.0607,115.0382,-15.0597,5164.1017,5238.2767,LONG resume above prev_high=108238.1 | pullbacks=3 ATR%=0.58%
324,train,long,2025-05-23 13:30:00+00:00,108757.3815,108703.03,2025-05-23 16:15:00+00:00,108071.3636,stop_loss,108125.4263,110147.0393,0.04818887,5.2409,5.2078,10.4487,-33.0584,-38.2663,-1.2566,59.531,-36.4492,5238.2767,5194.7695,LONG resume above prev_high=108527.1 | pullbacks=1 ATR%=0.44%
325,train,short,2025-05-25 23:30:00+00:00,108588.2387,108642.56,2025-05-26 00:15:00+00:00,109132.0447,stop_loss,109077.506,107555.1951,0.04781523,5.1922,5.2182,10.4103,-26.0022,-31.2204,-1.3345,0.0,-24.316,5194.7695,5158.3569,SHORT resume below prev_low=108895.5 | pullbacks=2 ATR%=0.33%
326,train,long,2025-05-27 15:30:00+00:00,109713.1091,109658.28,2025-05-27 21:15:00+00:00,109122.1292,stop_loss,109176.7176,110862.186,0.04704029,5.1609,5.1331,10.2941,-27.7999,-32.933,-1.3052,36.9986,-31.0503,5158.3569,5120.263,LONG resume above prev_high=109538.5 | pullbacks=1 ATR%=0.37%
327,train,short,2025-05-29 18:45:00+00:00,106159.0039,106212.11,2025-05-30 00:45:00+00:00,105088.582,take_profit,106682.5284,105036.064,0.0482079,5.1177,5.0661,10.1838,51.6028,46.5367,1.8439,75.1322,-15.0257,5120.263,5161.682,SHORT resume below prev_low=106277.4 | pullbacks=2 ATR%=0.37%
328,train,short,2025-05-31 00:30:00+00:00,103745.0315,103796.94,2025-05-31 00:30:00+00:00,104257.5784,stop_loss,104205.4757,102775.6008,0.04972865,5.1591,5.1846,10.3437,-25.4883,-30.6729,-1.3396,0.0,-25.2109,5161.682,5125.85,SHORT resume below prev_low=103915.8 | pullbacks=1 ATR%=0.33%
329,train,short,2025-06-05 18:00:00+00:00,103188.42,103240.04,2025-06-05 19:15:00+00:00,102307.7396,take_profit,103633.4115,102256.6113,0.04964983,5.1233,5.0796,10.2028,43.7256,38.6461,1.7492,79.0326,-8.2488,5125.85,5159.3728,SHORT resume below prev_low=103267.9 | pullbacks=2 ATR%=0.32%
330,train,short,2025-06-05 22:15:00+00:00,101096.4465,101147.03,2025-06-05 23:15:00+00:00,101844.469,stop_loss,101793.5722,99530.6744,0.05100864,5.1568,5.1949,10.3517,-38.1556,-43.3506,-1.2191,1.3612,-37.7083,5159.3728,5110.8655,SHORT resume below prev_low=101188.9 | pullbacks=3 ATR%=0.53%
331,train,long,2025-06-09 22:30:00+00:00,110255.11,110200.0,2025-06-10 01:00:00+00:00,109695.0727,stop_loss,109749.9476,111325.1309,0.04637809,5.1134,5.0874,10.2009,-25.9735,-31.0609,-1.3258,7.6473,-24.6898,5110.8655,5074.6911,LONG resume above prev_high=110182.3 | pullbacks=2 ATR%=0.34%
332,train,short,2025-06-12 20:45:00+00:00,105960.2434,106013.25,2025-06-13 00:00:00+00:00,104788.0748,take_profit,106524.2672,104735.7069,0.04786846,5.0722,5.016,10.0882,56.1099,51.0939,1.8924,91.9191,-22.5052,5074.6911,5120.7128,SHORT resume below prev_low=106409.1 | pullbacks=1 ATR%=0.40%
